Sex,Age,Height,Team,NOC,Games,Game Type,Year,Date,Season,City,Sport,Event,Medal,Did Medal
F,37,163,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Shooting,Shooting Women's Skeet,Bronze,1
M,32,178,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Hockey,Hockey Men's Hockey,Silver,1
M,28,191,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold,1
M,36,191,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver,1
M,29,200,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,1
M,33,200,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Bronze,1
F,20,176,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,1
F,20,176,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 200 metres Individual Medley,Gold,1
F,20,176,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Women's 400 metres Individual Medley,Gold,1
F,29,170,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Women's Basketball,Bronze,1
F,31,162,New Zealand,NZL,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1
F,19,173,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
F,23,173,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Women's 400 metres,Bronze,1
F,23,173,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
F,27,173,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Women's 400 metres,Gold,1
F,27,173,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
M,26,188,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Men's 110 metres Hurdles,Silver,1
F,30,165,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Women's Hockey,Bronze,1
F,34,165,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold,1
F,32,171,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Women's Hockey,Bronze,1
F,36,171,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Women's Hockey,Gold,1
F,23,175,Germany,GER,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Quadruple Sculls,Silver,1
M,24,194,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 200 metres Breaststroke,Silver,1
M,24,194,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,1
M,28,194,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Bronze,1
M,23,182,Switzerland,SUI,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Triathlon,Triathlon Men's Olympic Distance,Bronze,1
F,24,175,Norway,NOR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Women's Handball,Gold,1
F,27,175,Norway,NOR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Handball,Handball Women's Handball,Gold,1
F,32,175,Norway,NOR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Handball,Handball Women's Handball,Bronze,1
F,24,171,Ukraine,UKR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,Athletics Women's 4 x 100 metres Relay,Bronze,1
F,28,168,Italy,ITA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Women's 20 kilometres Walk,Bronze,1
M,26,200,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Men's Basketball,Silver,1
F,24,195,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Women's Basketball,Gold,1
F,25,170,Denmark,DEN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Sailing,Sailing Women's One Person Dinghy,Bronze,1
M,19,203,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Judo,Judo Men's Heavyweight,Bronze,1
M,23,203,France,FRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Judo,Judo Men's Heavyweight,Gold,1
M,27,203,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Judo,Judo Men's Heavyweight,Gold,1
F,24,178,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Hockey,Hockey Women's Hockey,Gold,1
F,29,167,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,27,169,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,31,169,Australia,AUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Women's Water Polo,Bronze,1
M,35,172,Switzerland,SUI,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,Cycling Men's Madison,Silver,1
F,22,165,Sweden,SWE,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,"Cycling Women's Mountainbike, Cross-Country",Gold,1
F,26,173,Hungary,HUN,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Swimming,Swimming Women's 10 kilometres Open Water,Gold,1
F,23,188,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Women's Coxed Eights,Gold,1
F,23,173,Ukraine,UKR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rhythmic Gymnastics,Rhythmic Gymnastics Women's Individual,Bronze,1
M,25,190,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Gold,1
F,37,180,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,Silver,1
M,27,188,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,1
M,25,194,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,Bronze,1
M,27,181,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Gold,1
M,31,189,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver,1
M,27,187,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Badminton,Badminton Mixed Doubles,Silver,1
F,36,169,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Women's Three Person Keelboat,Gold,1
M,32,189,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 500 metres",Silver,1
M,25,165,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,Cycling Men's BMX,Bronze,1
F,24,188,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Volleyball,Volleyball Women's Volleyball,Bronze,1
F,23,170,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,Gold,1
F,28,178,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Weightlifting,Weightlifting Women's Super-Heavyweight,Bronze,1
F,18,180,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Tennis,Tennis Mixed Doubles,Silver,1
M,26,188,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Bronze,1
F,33,165,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Softball,Softball Women's Softball,Silver,1
F,37,165,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Softball,Softball Women's Softball,Bronze,1
M,22,185,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Men's 4 x 400 metres Relay,Gold,1
F,27,164,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Hockey,Hockey Women's Hockey,Gold,1
M,24,195,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's 4 x 100 metres Relay,Bronze,1
M,25,205,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Volleyball,Volleyball Men's Volleyball,Gold,1
M,29,205,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Silver,1
M,33,205,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Volleyball,Volleyball Men's Volleyball,Silver,1
M,22,182,Brazil,BRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,1
M,22,186,Brazil,BRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Men's Football,Gold,1
F,21,163,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Gold,1
F,25,163,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Football,Football Women's Football,Gold,1
M,28,198,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver,1
F,30,173,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Silver,1
F,24,180,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,1
M,22,178,Mexico,MEX,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Boxing,Boxing Men's Middleweight,Bronze,1
M,26,191,Spain,ESP,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Basketball,Basketball Men's Basketball,Silver,1
M,30,191,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,1
M,31,195,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Rugby Sevens,Rugby Sevens Men's Rugby Sevens,Silver,1
M,22,195,Austria,AUT,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 100 metres Backstroke,Silver,1
M,22,195,Austria,AUT,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 200 metres Backstroke,Silver,1
F,27,161,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Hockey,Hockey Women's Hockey,Bronze,1
M,25,183,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Fencing,"Fencing Men's Sabre, Team",Silver,1
M,24,185,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Cycling,Cycling Men's Individual Time Trial,Bronze,1
M,27,173,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Men's Two Person Dinghy,Silver,1
M,31,173,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Sailing,Sailing Men's Two Person Dinghy,Silver,1
M,34,188,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Beach Volleyball,Beach Volleyball Men's Beach Volleyball,Gold,1
F,23,171,Poland,POL,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Athletics,Athletics Women's Pole Vault,Bronze,1
M,36,188,France,FRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Sailing,Sailing Men's Two Person Keelboat,Bronze,1
M,24,192,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's Javelin Throw,Gold,1
F,22,178,Sweden,SWE,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Silver,1
F,24,165,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Women's 100 metres Hurdles,Gold,1
F,24,169,Mexico,MEX,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Archery,Archery Women's Individual,Silver,1
F,18,173,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
F,22,173,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold,1
F,22,173,Russia,RUS,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
F,26,173,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Duet,Gold,1
F,26,173,Russia,RUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Synchronized Swimming,Synchronized Swimming Women's Team,Gold,1
M,27,193,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Basketball,Basketball Men's Basketball,Silver,1
M,45,175,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",Gold,1
M,45,175,Germany,GER,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Gold,1
F,32,190,Russia,RUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Women's Handball,Silver,1
M,33,170,Italy,ITA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Sailing,Sailing Men's One Person Dinghy,Bronze,1
M,28,196,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Handball,Handball Men's Handball,Bronze,1
F,21,177,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Women's Basketball,Silver,1
F,24,182,Great Britain,GBR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Rowing,Rowing Women's Quadruple Sculls,Silver,1
F,28,182,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,"Cycling Women's Individual Pursuit, 3,000 metres",Gold,1
M,21,184,Brazil,BRA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Football,Football Men's Football,Silver,1
M,28,180,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Men's Football,Bronze,1
M,24,197,France,FRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Men's Coxless Fours,Bronze,1
M,25,185,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Baseball,Baseball Men's Baseball,Silver,1
F,21,175,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Women's 4 x 100 metres Medley Relay,Gold,1
M,21,198,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Athletics,Athletics Men's 4 x 400 metres Relay,Bronze,1
F,28,181,New Zealand,NZL,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Shooting,Shooting Women's Trap,Silver,1
M,25,206,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Volleyball,Volleyball Men's Volleyball,Gold,1
F,24,172,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Silver,1
F,22,173,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Silver,1
F,26,173,Brazil,BRA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Football,Football Women's Football,Silver,1
F,17,160,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Bronze,1
M,36,191,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Golf,Golf Men's Individual,Gold,1
M,35,181,Australia,AUS,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Silver,1
M,43,181,Australia,AUS,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",Bronze,1
F,34,156,Brazil,BRA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Silver,1
M,26,192,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,Bronze,1
F,30,185,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Silver,1
F,34,185,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Beach Volleyball,Beach Volleyball Women's Beach Volleyball,Bronze,1
F,15,157,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Gymnastics,Gymnastics Women's Team All-Around,Gold,1
M,21,176,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Shooting,Shooting Men's Skeet,Gold,1
M,35,186,Italy,ITA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Canoeing,"Canoeing Men's Kayak Doubles, 1,000 metres",Silver,1
F,20,168,Italy,ITA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Shooting,Shooting Women's Trap,Gold,1
M,30,185,Italy,ITA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Volleyball,Volleyball Men's Volleyball,Silver,1
F,17,153,Romania,ROU,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Gymnastics,Gymnastics Women's Team All-Around,Gold,1
F,17,153,Romania,ROU,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Gymnastics,Gymnastics Women's Horse Vault,Gold,1
M,33,190,Italy,ITA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Fencing,"Fencing Men's epee, Team",Bronze,1
M,21,193,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Dressage, Team",Gold,1
F,32,174,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Football,Football Women's Football,Bronze,1
M,27,186,New Zealand,NZL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,"Cycling Men's Individual Pursuit, 4,000 metres",Silver,1
M,27,186,New Zealand,NZL,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Cycling,"Cycling Men's Team Pursuit, 4,000 metres",Bronze,1
F,21,170,United States,USA,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Judo,Judo Women's Middleweight,Bronze,1
M,26,193,Great Britain,GBR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Rowing,Rowing Men's Double Sculls,Bronze,1
M,21,190,Australia,AUS,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Baseball,Baseball Men's Baseball,Silver,1
F,23,180,Great Britain,GBR,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Cycling,Cycling Women's Team Pursuit,Gold,1
F,27,180,Great Britain,GBR,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Cycling,Cycling Women's Team Pursuit,Gold,1
M,53,173,France,FRA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Equestrianism,"Equestrianism Mixed Jumping, Team",Gold,1
F,30,164,Spain,ESP,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Tennis,Tennis Women's Doubles,Silver,1
F,34,164,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Tennis,Tennis Women's Doubles,Silver,1
M,23,178,Ukraine,UKR,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Archery,Archery Men's Team,Bronze,1
M,27,178,Ukraine,UKR,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Archery,Archery Men's Individual,Gold,1
F,23,166,Sweden,SWE,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Football,Football Women's Football,Silver,1
M,17,193,Spain,ESP,2008 Summer,Summer,2008,2008-01-01T01:00:00Z,Summer,Beijing,Basketball,Basketball Men's Basketball,Silver,1
M,25,193,Spain,ESP,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Basketball,Basketball Men's Basketball,Bronze,1
F,16,180,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 100 metres Freestyle Relay,Bronze,1
F,16,180,Canada,CAN,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Bronze,1
M,22,180,Germany,GER,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Hockey,Hockey Men's Hockey,Bronze,1
F,19,178,United States,USA,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Water Polo,Water Polo Women's Water Polo,Bronze,1
F,27,178,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Water Polo,Water Polo Women's Water Polo,Gold,1
M,24,196,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Rowing,Rowing Men's Coxless Fours,Bronze,1
F,20,193,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Swimming,Swimming Women's 4 x 200 metres Freestyle Relay,Gold,1
M,26,181,United States,USA,2012 Summer,Summer,2012,2012-01-01T01:00:00Z,Summer,London,Athletics,"Athletics Men's 10,000 metres",Silver,1
M,30,181,United States,USA,2016 Summer,Summer,2016,2016-01-01T01:00:00Z,Summer,Rio de Janeiro,Athletics,Athletics Men's Marathon,Bronze,1
M,27,182,Germany,GER,2004 Summer,Summer,2004,2004-01-01T01:00:00Z,Summer,Athina,Swimming,Swimming Men's 4 x 100 metres Medley Relay,Silver,1
